lsoa_code,lsoa_name,area_km2,infra_metres,infra_density_m_per_km2,imd_score,imd_rank,imd_decile,imd_quintile,total_workers,active_travel_count,active_travel_pct,cycling_pct,walking_pct,log_infra_density,borough
E01005973,Tameside 026A,0.6339810297920896,444.11245054657877,700.5137846036542,17.552,16507,6,3,671,44,6.56,1.79,4.77,6.553240549532852,Tameside
E01005974,Tameside 021C,0.5379227585087603,341.84656827199535,635.4937820806633,40.522,4104,2,1,809,94,11.62,1.98,9.64,6.455974649026985,Tameside
E01005975,Tameside 021D,0.32024734725442766,134.29421254098347,419.3452769939432,31.899,7120,3,2,717,76,10.6,2.23,8.37,6.041076461628908,Tameside
E01005976,Tameside 026B,0.13946116474807482,0.0,0.0,39.684,4356,2,1,663,70,10.56,1.06,9.5,0.0,Tameside
E01005977,Tameside 026C,0.27615669490111433,374.0585291433107,1354.5155198111452,20.281,14096,5,3,674,58,8.61,1.78,6.82,7.211937118383426,Tameside
E01005978,Tameside 026D,0.26837318392262866,0.0,0.0,37.776,4949,2,1,600,44,7.33,1.83,5.5,0.0,Tameside
E01005979,Tameside 029A,0.4452828130655247,0.0,0.0,26.642,9800,3,2,666,34,5.11,1.65,3.45,0.0,Tameside
E01005980,Tameside 029B,0.2630653725125664,0.0,0.0,36.29,5436,2,1,641,61,9.52,1.72,7.8,0.0,Tameside
E01005981,Tameside 029C,0.3135411210875701,397.9627656737247,1269.2522253327536,44.791,3100,1,1,653,44,6.74,1.38,5.36,7.146970762357962,Tameside
E01005982,Tameside 029D,0.5400834425387181,1151.9930657125176,2132.990895439147,36.665,5319,2,1,575,41,7.13,1.39,5.74,7.665749165422957,Tameside
E01006019,Tameside 018D,0.22897415514742223,0.0,0.0,56.235,1322,1,1,598,63,10.54,1.17,9.36,0.0,Tameside
E01006020,Tameside 018E,0.5233412553346486,0.0,0.0,31.535,7278,3,2,733,62,8.46,0.95,7.5,0.0,Tameside
E01006021,Tameside 016D,0.24308303811559231,0.0,0.0,20.04,14315,5,3,661,60,9.08,1.36,7.72,0.0,Tameside
E01006022,Tameside 015A,0.5638379323454737,0.0,0.0,21.544,13145,5,3,1048,102,9.73,0.57,9.16,0.0,Tameside
E01006023,Tameside 015B,0.7184721622640322,0.0,0.0,46.047,2841,1,1,671,83,12.37,0.75,11.62,0.0,Tameside
E01006024,Tameside 022A,2.113028416053189,899.9063137746014,425.88462461640125,9.085,25671,8,4,959,26,2.71,0.21,2.5,6.056513776756448,Tameside
E01006025,Tameside 027A,1.3101856961112668,107.67553341099,82.18341394703008,63.927,593,1,1,827,63,7.62,0.85,6.77,4.421047976355796,Tameside
E01006026,Tameside 022B,0.2815485379337333,0.0,0.0,25.717,10357,4,2,768,68,8.85,1.3,7.55,0.0,Tameside
E01006027,Tameside 027B,0.7185621362269237,33.99173663871048,47.30521540864464,61.871,757,1,1,1064,65,6.11,0.94,5.17,3.8775395343042076,Tameside
E01006028,Tameside 028A,0.40345547390922626,491.9729834991442,1219.3984598405364,53.791,1633,1,1,664,84,12.65,1.2,11.45,7.106932690829702,Tameside
E01006029,Tameside 028B,0.28024216084884707,0.0,0.0,37.463,5061,2,1,796,86,10.8,0.88,9.92,0.0,Tameside
E01006030,Tameside 028C,0.5478470512648046,89.25349417469323,162.91681039194296,39.511,4417,2,1,856,66,7.71,0.82,6.89,5.099359045419848,Tameside
E01006169,Trafford 013B,0.2772307632652136,0.0,0.0,12.318,21810,7,4,761,45,5.91,1.45,4.47,0.0,Trafford
E01006170,Trafford 013C,1.4521645583892455,860.5580710659996,592.6036867478288,11.16,23152,8,4,774,52,6.72,1.16,5.56,6.386211902662436,Trafford
E01006171,Trafford 013D,0.30978974908618906,33.88394085727936,109.37721779764973,29.784,8126,3,2,825,76,9.21,3.03,6.18,4.703903752019197,Trafford
E01006172,Trafford 016E,0.37760049927831907,465.9606158040242,1234.0042364736846,11.67,22560,7,4,658,38,5.78,1.82,3.95,7.1188296793992585,Trafford
E01006173,Trafford 018B,0.2279490476422898,0.0,0.0,5.674,29838,10,5,801,58,7.24,2.12,5.12,0.0,Trafford
E01006174,Trafford 014D,0.2709100725313663,0.0,0.0,9.379,25289,8,4,926,75,8.1,3.02,5.08,0.0,Trafford
E01006175,Trafford 018C,0.21795078579434599,0.0,0.0,40.402,4146,2,1,694,61,8.79,1.87,6.92,0.0,Trafford
E01006176,Trafford 018D,1.5047112484979988,0.0,0.0,14.302,19641,6,3,847,36,4.25,1.53,2.72,0.0,Trafford
E01006177,Trafford 018E,0.26436475403880244,152.55161939103473,577.0497657514654,30.897,7605,3,2,714,65,9.1,2.38,6.72,6.359659964882023,Trafford
E01006178,Trafford 014E,0.4222267893313557,390.7868826991524,925.5378686842869,8.217,26800,9,5,922,52,5.64,1.41,4.23,6.8314549177280135,Trafford
E01006179,Trafford 008C,0.7557501079252723,1718.3076100473136,2273.6452063030574,31.008,7550,3,2,858,81,9.44,3.85,5.59,7.729579365949693,Trafford
E01006180,Trafford 011D,0.28964003293520485,820.5757565149459,2833.088189499399,20.276,14100,5,3,1041,108,10.37,3.46,6.92,7.949475538150157,Trafford
E01006181,Trafford 011E,0.30512986150070964,48.95103567359884,160.42689310329922,23.913,11420,4,2,818,60,7.33,2.69,4.65,5.084052365891801,Trafford
E01006182,Trafford 006D,0.2490766117771193,0.0,0.0,13.964,19992,7,4,793,45,5.67,2.4,3.28,0.0,Trafford
E01006183,Trafford 006E,0.2006042286432326,0.0,0.0,13.054,20991,7,4,837,54,6.45,1.91,4.54,0.0,Trafford
E01006184,Trafford 008D,1.4017143941260513,1305.3457382507843,931.2494354919203,25.119,10690,4,2,764,57,7.46,2.75,4.71,6.837600413525811,Trafford
E01006186,Trafford 003B,0.6424387244360353,451.899247429791,703.4122169806787,25.167,10666,4,2,1092,139,12.73,3.94,8.79,6.557363720282948,Trafford
E01006187,Trafford 003C,0.7948483999210694,504.09429737363035,634.2018143632022,25.992,10199,4,2,1396,223,15.97,5.44,10.53,6.453942766294089,Trafford
E01006188,Trafford 001F,0.6711061073145409,3840.423262986757,5722.527661615793,25.842,10285,4,2,1038,117,11.27,4.82,6.45,8.65234061833642,Trafford
E01006189,Trafford 003D,0.2932089799262152,1046.2907486131894,3568.413044090546,23.902,11430,4,2,1148,126,10.98,4.09,6.88,8.180156447836302,Trafford
E01006190,Trafford 021B,0.42642452389702445,0.0,0.0,4.279,31239,10,5,795,43,5.41,1.26,4.15,0.0,Trafford
E01006191,Trafford 023B,0.377853193053972,0.0,0.0,4.296,31220,10,5,807,43,5.33,1.36,3.97,0.0,Trafford
E01006192,Trafford 023C,0.7911380874764606,138.30011008282062,174.81159392030355,6.14,29294,9,5,701,47,6.7,2.0,4.71,5.169412932566286,Trafford
E01006193,Trafford 024D,0.3105986669942619,12.750658478196193,41.05187765803178,5.237,30280,10,5,730,43,5.89,0.96,4.93,3.73890403840734,Trafford
E01006194,Trafford 024E,0.5732549122320353,153.19292593645883,267.2335163077525,9.323,25351,8,4,1268,132,10.41,1.03,9.38,5.591857930630206,Trafford
E01006195,Trafford 021C,0.29076294513699436,0.0,0.0,3.6,31838,10,5,900,49,5.44,1.78,3.67,0.0,Trafford
E01006196,Trafford 021D,0.2236051088766248,0.0,0.0,5.809,29665,10,5,902,39,4.32,1.55,2.77,0.0,Trafford
E01006220,Wigan 035A,3.127132683392265,0.0,0.0,31.996,7085,3,2,753,52,6.91,0.53,6.37,0.0,Wigan
E01006221,Wigan 035B,0.3933560993986124,0.0,0.0,15.434,18515,6,3,746,74,9.92,0.67,9.25,0.0,Wigan
E01006222,Wigan 035C,0.6511087152640669,0.0,0.0,7.946,27117,9,5,782,39,4.99,0.0,4.99,0.0,Wigan
E01006223,Wigan 036A,0.36161632748493294,160.43896250711094,443.6717877839622,23.397,11758,4,2,790,84,10.63,1.27,9.37,6.097336454496679,Wigan
E01006224,Wigan 035D,0.40324550100923,0.0,0.0,7.873,27223,9,5,825,38,4.61,0.61,4.0,0.0,Wigan
E01006225,Wigan 036B,0.588406498869109,0.0,0.0,11.707,22513,7,4,696,49,7.04,0.86,6.18,0.0,Wigan
E01006226,Wigan 035E,0.5609231139779742,0.0,0.0,16.932,17045,6,3,798,56,7.02,1.38,5.64,0.0,Wigan
E01006227,Wigan 038A,0.41585478524925934,0.0,0.0,16.399,17563,6,3,789,60,7.6,1.01,6.59,0.0,Wigan
E01006228,Wigan 038B,0.8110141313608294,0.0,0.0,24.227,11230,4,2,802,100,12.47,1.75,10.72,0.0,Wigan
E01006229,Wigan 002A,2.75526655319782,991.8270864643716,359.975003258119,8.594,26308,9,5,598,44,7.36,1.17,6.19,5.8888087128831685,Wigan
E01006230,Wigan 002B,0.8305979911502751,22.1328660274469,26.646905317933204,9.809,24747,8,4,1093,27,2.47,0.27,2.2,3.319513798302398,Wigan
E01006231,Wigan 004A,5.943371731770228,2159.208703520195,363.2969299191179,12.474,21640,7,4,707,21,2.97,0.28,2.69,5.897969276636482,Wigan
E01006232,Wigan 004B,6.888297928009507,1165.3358540818417,169.17616895507678,9.794,24766,8,4,1056,31,2.94,0.47,2.46,5.136834188445588,Wigan
E01006233,Wigan 002C,0.8755038386472453,728.8463159734821,832.4878587621431,7.601,27559,9,5,676,20,2.96,1.04,1.92,6.725619135512641,Wigan
E01006234,Wigan 004C,0.6579157439815158,0.0,0.0,17.49,16561,6,3,471,21,4.46,1.27,3.18,0.0,Wigan
E01006235,Wigan 004D,0.4761089871029442,0.0,0.0,33.005,6668,3,2,644,33,5.12,0.31,4.81,0.0,Wigan
E01006236,Wigan 007A,4.592913051035649,0.0,0.0,11.642,22597,7,4,742,16,2.16,1.48,0.67,0.0,Wigan
E01006237,Wigan 002D,1.3487669810700669,0.0,0.0,3.994,31515,10,5,1041,31,2.98,0.67,2.31,0.0,Wigan
E01006238,Wigan 002E,0.284729670863159,0.0,0.0,34.356,6124,2,1,655,52,7.94,0.46,7.48,0.0,Wigan
E01006239,Wigan 017A,0.43760029539115464,0.0,0.0,55.565,1397,1,1,787,93,11.82,2.41,9.4,0.0,Wigan
E01006240,Wigan 017B,0.36246370922465393,0.0,0.0,66.046,458,1,1,559,77,13.77,1.61,12.16,0.0,Wigan
E01006241,Wigan 017C,0.9031715220683383,0.0,0.0,44.002,3257,1,1,1179,73,6.19,1.19,5.0,0.0,Wigan
E01006242,Wigan 023A,0.9440113154831479,447.83409907472804,474.39484223292936,22.267,12555,4,2,951,63,6.62,1.26,5.36,6.1641457055465185,Wigan
E01006243,Wigan 023B,1.1649328927570957,85.74496948182438,73.60507203027649,11.129,23185,8,4,1143,53,4.64,1.14,3.5,4.312208494580512,Wigan
E01006244,Wigan 023C,0.9306241240691973,0.0,0.0,43.301,3398,2,1,728,96,13.19,1.37,11.81,0.0,Wigan
E01006245,Wigan 023D,1.9861747529574312,0.0,0.0,14.546,19401,6,3,1441,71,4.93,0.9,4.02,0.0,Wigan
E01006246,Wigan 034A,0.740068687503609,1218.3489563000094,1646.2647006587047,32.663,6810,3,2,660,62,9.39,1.21,8.18,7.406871434118171,Wigan
E01006247,Wigan 034B,0.47292338878672013,318.1333893834099,672.6954025250849,17.714,16385,5,3,625,39,6.24,1.92,4.32,6.512778083726444,Wigan
E01006248,Wigan 031A,1.0403148614531552,1490.6559156594813,1432.8891866230488,73.622,135,1,1,1037,69,6.65,1.54,5.11,7.2681457424575,Wigan
E01006249,Wigan 031B,1.3964556748054364,0.0,0.0,46.158,2825,1,1,675,51,7.56,1.33,6.22,0.0,Wigan
E01006250,Wigan 029A,0.6672221438079015,620.6974433487317,930.2710485691484,7.469,27723,9,5,1143,37,3.24,0.96,2.27,6.8365503719286975,Wigan
E01006251,Wigan 029B,13.651746213087565,9063.516635624526,663.9089603742834,12.717,21364,7,4,815,31,3.8,0.98,2.82,6.4996501295911555,Wigan
E01006252,Wigan 034C,0.20202284414241878,352.39664468324605,1744.3405778151464,11.736,22479,7,4,668,61,9.13,1.65,7.49,7.4647049891256865,Wigan
E01006253,Wigan 005A,0.3254598132993754,76.34356666785779,234.5714080454931,33.95,6286,2,1,616,52,8.44,1.3,7.14,5.462014086371748,Wigan
E01006254,Wigan 005B,1.0121606823064104,0.0,0.0,41.997,3721,2,1,616,83,13.47,2.92,10.55,0.0,Wigan
E01006255,Wigan 005C,0.2693459941768781,40.9775707452877,152.13729415399416,14.172,19768,7,4,762,87,11.42,0.92,10.5,5.0313348664286695,Wigan
E01006256,Wigan 005D,0.25728971888341,162.5037191585025,631.5981838051621,20.539,13906,5,3,906,71,7.84,0.44,7.4,6.449835439867051,Wigan
E01006257,Wigan 008A,0.149532158742558,0.0,0.0,14.797,19129,6,3,674,88,13.06,1.34,11.72,0.0,Wigan
E01006258,Wigan 008B,0.3340155111667942,0.0,0.0,19.231,15060,5,3,783,124,15.84,1.79,14.05,0.0,Wigan
E01006259,Wigan 003A,1.0046874923362297,1.9111986277559807,1.9022816968805034,14.566,19381,6,3,656,31,4.73,1.07,3.66,1.0654972196615973,Wigan
E01006260,Wigan 005E,0.49473810194926165,0.0,0.0,32.975,6683,3,2,639,64,10.02,0.78,9.23,0.0,Wigan
E01006261,Wigan 036C,0.28540303958230584,0.0,0.0,22.253,12567,4,2,648,67,10.34,0.93,9.41,0.0,Wigan
E01006262,Wigan 032A,2.373778505763646,580.9152255579766,244.72174811065443,39.295,4485,2,1,827,50,6.05,1.33,4.72,5.5041997905088,Wigan
E01006263,Wigan 032B,0.6022067272098861,0.0,0.0,9.206,25521,8,4,638,37,5.8,0.78,5.02,0.0,Wigan
E01006264,Wigan 036D,0.33527941642499787,267.0798942451073,796.5889975976297,5.914,29558,9,5,546,19,3.48,0.55,2.93,6.681593424166364,Wigan
E01006265,Wigan 036E,0.3281679403085011,2.9687315872683433,9.04637907187864,21.423,13228,5,3,643,61,9.49,0.47,9.02,2.3072122782292013,Wigan
E01006266,Wigan 032C,0.5112759783353854,0.0,0.0,14.139,19797,7,4,627,29,4.63,0.16,4.47,0.0,Wigan
E01006267,Wigan 032D,0.24291250916688828,4.79086682351455,19.72260234742822,45.616,2930,1,1,627,66,10.53,0.64,9.89,3.0312250054231256,Wigan
E01006268,Wigan 032E,0.4478158869101846,370.8308216019265,828.0876861260207,18.118,16038,5,3,792,61,7.7,1.14,6.57,6.72032592291445,Wigan
E01006270,Wigan 016A,0.28557128440064705,0.0,0.0,44.762,3107,1,1,511,53,10.37,1.37,9.0,0.0,Wigan
E01006271,Wigan 013B,0.7854556182110479,0.0,0.0,16.115,17831,6,3,865,57,6.59,0.81,5.78,0.0,Wigan
E01006272,Wigan 013C,1.8309057549832748,25.302890350570646,13.819875917535573,27.299,9414,3,2,830,76,9.16,1.45,7.71,2.6959692471969636,Wigan
E01006273,Wigan 013D,0.6838332085368253,0.0,0.0,30.286,7896,3,2,633,44,6.95,1.11,5.85,0.0,Wigan
E01006274,Wigan 016B,0.1988201502752341,0.0,0.0,38.938,4588,2,1,627,84,13.4,1.91,11.48,0.0,Wigan
E01006275,Wigan 016C,0.2312156452055546,0.0,0.0,55.343,1420,1,1,587,94,16.01,2.39,13.63,0.0,Wigan
E01006276,Wigan 013E,0.6322747642293856,0.0,0.0,15.744,18202,6,3,1159,74,6.38,1.9,4.49,0.0,Wigan
E01006277,Wigan 016D,0.6199039562685924,0.0,0.0,7.389,27825,9,5,1033,37,3.58,0.77,2.81,0.0,Wigan
E01006278,Wigan 019A,0.4734399033528492,0.0,0.0,24.765,10905,4,2,672,44,6.55,0.89,5.65,0.0,Wigan
E01006279,Wigan 019B,0.39091449713149456,0.0,0.0,10.624,23748,8,4,813,28,3.44,0.25,3.2,0.0,Wigan
E01006280,Wigan 019C,0.4637059611107918,0.0,0.0,28.821,8590,3,2,601,42,6.99,2.33,4.66,0.0,Wigan
E01006281,Wigan 019D,0.5542369038834348,0.0,0.0,10.019,24504,8,4,1001,41,4.1,1.5,2.6,0.0,Wigan
E01006282,Wigan 027A,0.8038779016542209,4.505569473646427,5.604793295567475,33.156,6606,3,2,814,62,7.62,0.98,6.63,1.8877956423396156,Wigan
E01006283,Wigan 027B,0.6490440714955625,493.0211102465631,759.6111449111878,50.691,2080,1,1,672,67,9.97,2.53,7.44,6.634122248175643,Wigan
E01006284,Wigan 027C,0.34135619189070404,0.0,0.0,36.784,5274,2,1,651,49,7.53,1.69,5.84,0.0,Wigan
E01006285,Wigan 019E,0.6384238615748088,0.0,0.0,10.365,24061,8,4,981,36,3.67,0.71,2.96,0.0,Wigan
E01006286,Wigan 016E,0.41607602856051235,28.753903706493084,69.10733071062093,22.987,12057,4,2,645,37,5.74,1.86,3.88,4.250027363617477,Wigan
E01006287,Wigan 017D,0.14812947733329845,0.0,0.0,12.526,21580,7,4,579,26,4.49,0.69,3.8,0.0,Wigan
E01006288,Wigan 025A,1.4868940924933773,1741.7257089508983,1171.3851832111277,45.054,3049,1,1,692,70,10.12,3.03,7.08,7.066795570758862,Wigan
E01006289,Wigan 017E,0.2910843496324195,0.0,0.0,55.463,1406,1,1,675,71,10.52,1.48,9.04,0.0,Wigan
E01006290,Wigan 022A,0.5257441691029344,10.117838983086571,19.244795430352397,11.286,23004,8,4,672,40,5.95,0.74,5.21,3.007897744733264,Wigan
E01006291,Wigan 022B,0.21335242125252382,0.0,0.0,29.599,8200,3,2,713,77,10.8,0.84,9.96,0.0,Wigan
E01006292,Wigan 022C,0.5653563858050795,2.576158251486355,4.556697892105438,18.949,15277,5,3,699,60,8.58,1.0,7.58,1.7150040275338918,Wigan
E01006293,Wigan 022D,0.9092623620089731,582.9313053623501,641.1035249214433,28.628,8691,3,2,736,56,7.61,1.49,6.11,6.464749544461688,Wigan
E01006294,Wigan 025B,0.3000887262785428,0.3578281259671936,1.1924077602137477,24.084,11332,4,2,1036,72,6.95,1.16,5.79,0.785000373781146,Wigan
E01006295,Wigan 025C,0.34097289859198543,0.0,0.0,35.263,5804,2,1,774,69,8.91,1.03,7.88,0.0,Wigan
E01006296,Wigan 037A,0.43322241614073553,539.4018182512898,1245.0921239404684,49.238,2292,1,1,623,69,11.08,0.8,10.27,7.12776763236105,Wigan
E01006297,Wigan 034D,1.377489817396189,1617.2002920242305,1174.0197797477415,39.155,4520,2,1,675,86,12.74,0.59,12.15,7.069040260264437,Wigan
E01006298,Wigan 037B,0.2376626346412959,576.6646602390655,2426.400183223691,38.275,4796,2,1,588,77,13.1,1.87,11.22,7.794576080153716,Wigan
E01006299,Wigan 037C,1.3241413637543178,4453.136245896169,3363.036883970047,11.105,23207,8,4,1039,50,4.81,0.77,4.04,8.120896985352008,Wigan
E01006300,Wigan 037D,0.32857349993145885,495.94117994239986,1509.3766845039368,5.871,29605,10,5,602,29,4.82,1.0,3.82,7.320114358635395,Wigan
E01006301,Wigan 037E,1.4383263265205632,2988.868011632475,2078.0180106018133,5.536,29983,10,5,723,27,3.73,0.41,3.32,7.6396509509286235,Wigan
E01006302,Wigan 040A,1.0012124986117266,794.8930129188358,793.9303734432283,11.937,22240,7,4,1016,54,5.31,0.49,4.82,6.678254530244374,Wigan
E01006303,Wigan 040B,2.4775112354809736,1055.2171653590938,425.91821592859026,12.745,21335,7,4,821,29,3.53,0.97,2.56,6.056592463100909,Wigan
E01006304,Wigan 040C,1.7317466137102973,1116.3573363051173,644.6424248598946,15.944,18002,6,3,700,47,6.71,1.71,5.0,6.470245828644099,Wigan
E01006305,Wigan 012A,0.2734726585735035,60.756650528816195,222.16718426528234,47.262,2612,1,1,687,101,14.7,1.89,12.81,5.407921195797018,Wigan
E01006306,Wigan 009A,0.21478600693928818,93.47710448510658,435.2104022843955,56.245,1319,1,1,597,122,20.44,2.51,17.92,6.078124700994405,Wigan
E01006307,Wigan 009B,0.42941580609197616,1010.2302666409499,2352.5688908259926,40.538,4099,2,1,637,83,13.03,1.41,11.62,7.763688132061821,Wigan
E01006308,Wigan 012B,0.8851610770082554,0.0,0.0,43.421,3370,2,1,756,141,18.65,2.12,16.53,0.0,Wigan
E01006309,Wigan 012C,0.529237041454402,272.1700149899393,514.2686427276254,40.461,4128,2,1,730,133,18.22,2.74,15.48,6.244688401023104,Wigan
E01006310,Wigan 012D,2.4944707594938254,3488.5076731757285,1398.49611782325,42.039,3711,2,1,699,105,15.02,2.29,12.73,7.2438675349775625,Wigan
E01006311,Wigan 012E,0.9895752013838872,367.5658530480271,371.4380196007325,35.342,5777,2,1,640,64,10.0,1.25,8.75,5.920070633641603,Wigan
E01006312,Wigan 003B,0.4866498458783345,0.0,0.0,6.356,29042,9,5,636,19,2.99,0.0,2.99,0.0,Wigan
E01006313,Wigan 003C,0.8539728969043868,257.8784181632174,301.9749445187488,30.968,7569,3,2,685,27,3.94,0.58,3.36,5.713650110732986,Wigan
E01006314,Wigan 003D,2.4361592085500683,2734.766373820359,1122.5729271807377,7.729,27387,9,5,817,19,2.33,0.12,2.2,7.024269000227042,Wigan
E01006315,Wigan 001A,2.573964905374538,1100.2692444708425,427.4608570510957,8.975,25824,8,4,822,19,2.31,0.49,1.82,6.060199385093043,Wigan
E01006316,Wigan 001B,1.1595623107487059,369.3143560224622,318.4946187014335,8.031,27033,9,5,1064,27,2.54,0.38,2.16,5.766740430800734,Wigan
E01006317,Wigan 001C,0.5737276859268271,24.51447126119181,42.72840907370535,12.508,21604,7,4,756,40,5.29,0.4,4.89,3.777997984102286,Wigan
E01006318,Wigan 003E,0.605631076783278,150.56895906575534,248.61498169063685,9.483,25146,8,4,572,21,3.67,1.4,2.27,5.519919657493002,Wigan
E01005983,Tameside 029E,0.46839720829746945,1478.0186041894228,3155.4812411494213,12.079,22075,7,4,725,36,4.97,1.66,3.31,8.057213154862545,Tameside
E01005984,Tameside 029F,0.4585189129526096,808.7981138655514,1763.9362107384761,46.615,2732,1,1,689,55,7.98,1.16,6.82,7.475869827489628,Tameside
E01005985,Tameside 024A,0.9050802172239557,766.2428603956483,846.6021528410525,14.521,19425,6,3,729,37,5.08,1.51,3.57,6.742411366316653,Tameside
E01005986,Tameside 025B,0.16888103421091002,0.0,0.0,27.119,9527,3,2,617,57,9.24,0.97,8.27,0.0,Tameside
E01005987,Tameside 024B,0.4071308326942781,0.0,0.0,14.739,19189,6,3,762,39,5.12,1.84,3.28,0.0,Tameside
E01005988,Tameside 024C,0.22495354918746638,0.0,0.0,10.124,24354,8,4,855,34,3.98,1.17,2.81,0.0,Tameside
E01005989,Tameside 025C,1.9850237489018896,0.0,0.0,13.149,20889,7,4,579,28,4.84,0.52,4.32,0.0,Tameside
E01005990,Tameside 024D,0.24991367419525348,169.75488035910277,679.2540700533099,15.964,17984,6,3,665,41,6.17,2.11,4.06,6.522466360818275,Tameside
E01005991,Tameside 024E,0.652153999321736,0.0,0.0,22.014,12763,4,2,754,43,5.7,2.52,3.18,0.0,Tameside
E01005992,Tameside 025D,0.5669126357779838,0.0,0.0,32.719,6792,3,2,564,61,10.82,1.6,9.22,0.0,Tameside
E01005993,Tameside 010A,0.3563122936436529,291.2099240609641,817.2884552566196,19.542,14774,5,3,643,39,6.07,1.4,4.67,6.707214909229757,Tameside
E01005994,Tameside 011A,0.31563824805318313,1122.8655340050368,3557.4444508253664,26.54,9862,4,2,731,63,8.62,0.82,7.8,8.17707877633938,Tameside
E01005995,Tameside 010B,0.953375998232695,279.1925521680702,292.84621459489097,11.996,22179,7,4,727,20,2.75,0.55,2.2,5.683056550875603,Tameside
E01005996,Tameside 010C,0.42417403023647865,2147.9403721026465,5063.81866637418,24.753,10915,4,2,943,54,5.73,0.74,4.98,8.530073614733743,Tameside
E01005997,Tameside 010D,0.3041635067656323,239.55383129033936,787.5824218285438,28.104,8974,3,2,745,72,9.66,2.15,7.52,6.670236930843259,Tameside
E01005998,Tameside 012A,0.29657917128192185,749.5262460415495,2527.2383181928367,32.166,7018,3,2,928,81,8.73,0.97,7.76,7.835278022260515,Tameside
E01005999,Tameside 011B,0.3650536917318134,1492.6784687336997,4088.9285673360496,41.844,3769,2,1,1061,99,9.33,2.17,7.16,8.316282783685319,Tameside
E01006000,Tameside 010E,0.3314719713340088,497.4433131654007,1500.7100333806213,47.773,2516,1,1,779,73,9.37,2.05,7.32,7.314359760012135,Tameside
E01006001,Tameside 012B,0.12746109239290104,10.94867689788644,85.8981881634668,24.727,10932,4,2,769,63,8.19,2.86,5.33,4.46473718238157,Tameside
E01006002,Tameside 011C,0.20400843039176636,190.61852636433298,934.3659279093508,27.275,9426,3,2,651,45,6.91,1.23,5.68,6.840937819472666,Tameside
E01006003,Tameside 012C,0.20294414023479085,169.85694480898883,836.964026714333,28.308,8877,3,2,720,64,8.89,2.08,6.81,6.7309751720121405,Tameside
E01006004,Tameside 011D,0.2563348938136398,0.0,0.0,20.281,14095,5,3,740,57,7.7,1.22,6.49,0.0,Tameside
E01006005,Tameside 011E,0.33368325912814273,754.7320717742087,2261.8218059431406,49.072,2310,1,1,558,61,10.93,2.51,8.42,7.724367900130691,Tameside
E01006006,Tameside 012D,0.39083839654848984,665.9915989736808,1704.0076022598607,20.176,14186,5,3,720,36,5.0,2.36,2.64,7.4413248485111145,Tameside
E01006007,Tameside 011F,0.4269143966146593,613.4945833838228,1437.043557792159,31.352,7378,3,2,762,68,8.92,1.84,7.09,7.2710388283592104,Tameside
E01006008,Tameside 017A,1.4291734828332439,0.0,0.0,20.087,14264,5,3,737,66,8.96,0.81,8.14,0.0,Tameside
E01006009,Tameside 016A,0.45219637869772156,0.0,0.0,27.744,9178,3,2,618,75,12.14,0.97,11.17,0.0,Tameside
E01006010,Tameside 017B,0.18727633150263742,0.0,0.0,41.338,3893,2,1,559,76,13.6,1.25,12.34,0.0,Tameside
E01006011,Tameside 018A,0.2840048903165461,0.0,0.0,47.053,2651,1,1,689,85,12.34,1.45,10.89,0.0,Tameside
E01006012,Tameside 017C,0.2776526631280419,16.03503993888735,57.752156086803524,26.24,10021,4,2,922,73,7.92,0.43,7.48,4.073327851700711,Tameside
E01006013,Tameside 018B,0.3182313698561172,0.0,0.0,21.705,12995,4,2,588,54,9.18,1.36,7.82,0.0,Tameside
E01006014,Tameside 018C,0.25852933875164874,0.0,0.0,31.995,7086,3,2,608,60,9.87,1.15,8.72,0.0,Tameside
E01006015,Tameside 017D,0.21620516503451354,123.27456320393415,570.1739973892642,11.443,22810,7,4,763,30,3.93,0.26,3.67,6.347693887211283,Tameside
E01006016,Tameside 017E,0.5101038091901412,0.0,0.0,61.615,775,1,1,846,156,18.44,1.42,17.02,0.0,Tameside
E01006017,Tameside 016B,0.6907631563267753,0.0,0.0,7.578,27589,9,5,710,27,3.8,0.99,2.82,0.0,Tameside
E01006031,Tameside 020A,0.8024946683868467,812.0700019619728,1011.9319591174035,48.451,2417,1,1,1064,88,8.27,1.22,7.05,6.920604334290368,Tameside
E01006032,Tameside 020B,0.23960324841829075,0.0,0.0,41.88,3759,2,1,647,61,9.43,1.24,8.19,0.0,Tameside
E01006033,Tameside 020C,0.2817239324826308,6.3844778346730475,22.66217775114534,39.947,4276,2,1,878,93,10.59,1.59,9.0,3.1638778978962883,Tameside
E01006034,Tameside 020D,0.41052197082393244,0.0,0.0,34.519,6059,2,1,989,69,6.98,1.01,5.97,0.0,Tameside
E01006035,Tameside 020E,0.708628970555934,0.0,0.0,31.446,7325,3,2,1076,88,8.18,1.12,7.06,0.0,Tameside
E01006036,Tameside 020F,0.425202981988357,0.0,0.0,38.325,4787,2,1,1022,117,11.45,0.98,10.47,0.0,Tameside
E01006037,Tameside 022C,0.931772644798441,278.53093355010463,298.9258539676874,10.033,24479,8,4,833,24,2.88,0.48,2.4,5.7035352906677135,Tameside
E01006038,Tameside 022D,0.33703014084536154,0.0,0.0,17.435,16605,6,3,715,39,5.45,0.56,4.9,0.0,Tameside
